participant_id,age,sex,trip_id,trip_mode,trip_duration
2086502,70,male,208650201,car,30
2086502,70,male,208650202,car,60
2086603,54,male,208660301,car,30
2086603,54,male,208660302,car,70
2086702,38,male,208670201,motorcycle,30
2086702,38,male,208670202,motorcycle,60
2086703,37,male,208670301,motorcycle,40
2086703,37,male,208670302,motorcycle,60
2086705,11,female,208670501,pedestrian,20
2086705,11,female,208670502,pedestrian,20
2086706,15,male,208670601,pedestrian,30
2086706,15,male,208670602,pedestrian,30
2086708,18,female,208670801,taxi,30
2086708,18,female,208670802,bus,40
2086801,81,female,208680101,bus,150
2086801,81,female,208680102,taxi,50
2086901,64,female,208690101,other,10
2086901,64,female,208690102,other,10
2087001,21,female,208700101,pedestrian,15
2087001,21,female,208700102,pedestrian,15
2087102,62,male,208710201,pedestrian,30
2087102,62,male,208710202,pedestrian,40
2087104,64,female,208710401,bus,90
2087104,64,female,208710402,bus,90
2087201,76,female,208720101,bus,45
2087201,76,female,208720102,bus,60
2087202,56,female,208720201,bus,60
2087202,56,female,208720202,bus,60
2087301,59,male,208730101,car,40
2087301,59,male,208730102,car,80
2087302,59,female,208730201,car,0
2087302,59,female,208730202,car,45
2087303,10,female,208730301,other,30
2087303,10,female,208730302,other,45
2087402,23,female,208740201,bus,60
2087402,23,female,208740202,bus,60
2087601,52,male,208760101,car,20
2087601,52,male,208760102,car,20
2087602,47,female,208760201,pedestrian,25
2087602,47,female,208760202,pedestrian,25
2087602,47,female,208760203,bus,60
2087602,47,female,208760204,bus,60
2087603,20,female,208760301,bus,60
2087603,20,female,208760302,bus,70
2087604,13,male,208760401,pedestrian,25
2087604,13,male,208760402,pedestrian,25
2087701,82,male,208770101,pedestrian,10
2087701,82,male,208770102,pedestrian,10
2087801,27,male,208780101,motorcycle,60
2087801,27,male,208780102,motorcycle,90
2087801,27,male,208780103,motorcycle,10
2087801,27,male,208780104,motorcycle,10
2087802,25,male,208780201,bus,80
2087802,25,male,208780202,bus,220
2087803,27,male,208780301,car,40
2087803,27,male,208780302,car,40
2087804,25,female,208780401,taxi,15
2087804,25,female,208780402,car,15
2087805,20,female,208780501,taxi,30
2087805,20,female,208780502,taxi,880
2087807,30,female,208780701,pedestrian,20
2087807,30,female,208780702,pedestrian,10
2087807,30,female,208780703,pedestrian,20
2087808,09,female,208780801,pedestrian,10
2087808,09,female,208780802,pedestrian,20
2087809,07,male,208780901,pedestrian,10
